"merchant","industry","first_charge_date","country","business_size"
"83900cb3","Religion, politics & other memberships","2036-03-19 00:00:00+00:00","US","small"
"c0218679","Religion, politics & other memberships","2036-03-21 00:00:00+00:00","US","small"
"7c51f08b","Software","2036-04-08 00:00:00+00:00","US","small"
"e72555bf","Furnishing","2036-03-23 00:00:00+00:00","US","small"
"693b5afc","Digital goods","2037-05-02 00:00:00+00:00","GB","small"
"4e92dece","Software","2036-08-20 00:00:00+00:00","US","small"
"a16bb5a9","Personal services","2037-02-13 00:00:00+00:00","US","small"
"9e788433","Business services","2036-03-27 00:00:00+00:00","AU","small"
"63442ef2","Software","2037-09-01 00:00:00+00:00","US","small"
"068dd81e","Grocery & food stores","2040-06-27 00:00:00+00:00","US","small"
"8.87E+84","Software","2036-06-25 00:00:00+00:00","GB","small"
"2ad2cc1d","Merchandise","2036-04-02 00:00:00+00:00","US","small"
"a1a75759","Charity","2036-07-12 00:00:00+00:00","US","medium"
"e4d33a88","Food & drink","2036-04-12 00:00:00+00:00","GB","small"
"cafd780b","Personal services","2036-07-04 00:00:00+00:00","GB","small"
"e7e63a12","Education","2036-04-09 00:00:00+00:00","US","small"
"68fb086a","Software","2036-11-27 00:00:00+00:00","JP","small"
"39dc7bbe","Food & drink","2036-04-07 00:00:00+00:00","US","small"
"fe6010d6","Business services","2036-04-07 00:00:00+00:00","US","small"
"eb475706","Charity","2036-06-08 00:00:00+00:00","US","small"
"1e1b80fd","Merchandise","2036-06-03 00:00:00+00:00","ES","small"
"d6fc1877","Cosmetics","2036-06-17 00:00:00+00:00","CA","small"
"db308060","Software","2037-04-09 00:00:00+00:00","MX","small"
"916caaf9","Religion, politics & other memberships","2036-10-13 00:00:00+00:00","US","medium"
"1c2000ce","Business services","2036-04-15 00:00:00+00:00","GB","small"
"a158250a","Religion, politics & other memberships","2036-08-26 00:00:00+00:00","US","small"
"15adad8e","Clothing & accessory","2036-05-06 00:00:00+00:00","IE","small"
"30a90443","Medical services, drugs, testing labs & equipment medium","2036-05-05 00:00:00+00:00","IT","small"
"af709bad","Clothing & accessory","2036-06-22 00:00:00+00:00","AT","medium"
"708300b9","Software","2036-07-20 00:00:00+00:00","US","small"
"c188f83b","Personal services","2036-04-22 00:00:00+00:00","US","small"
"60bfe5a6","Education","2040-06-03 00:00:00+00:00","MX","small"
"7c54f0e4","Religion, politics & other memberships","2037-09-05 00:00:00+00:00","NO","small"
"f48c0638","Business services","2037-02-07 00:00:00+00:00","US","small"
"718ba465","Others","2037-03-06 00:00:00+00:00","GB","small"
"0a553fd0","Personal services","2036-04-27 00:00:00+00:00","HK","small"
"790fce0c","Grocery & food stores","2036-04-30 00:00:00+00:00","FR","small"
"f7667ae4","Software","2036-05-17 00:00:00+00:00","US","small"
"73a93b7e","Clothing & accessory","2036-08-28 00:00:00+00:00","AU","small"
"57caa722","Personal services","2036-06-18 00:00:00+00:00","GB","small"
"af4b7956","Digital goods","2036-06-06 00:00:00+00:00","AU","small"
"7e235472","Business services","2036-06-07 00:00:00+00:00","US","medium"
"f4254586","Food & drink","2036-05-30 00:00:00+00:00","FR","small"
"fe2c1c31","Consulting services","2036-06-15 00:00:00+00:00","GB","small"
"d75bf1e4","Leisure","2036-07-04 00:00:00+00:00","US","small"
"fba2ce80","Business services","2036-06-06 00:00:00+00:00","US","small"
"4a0790f5","Food & drink","2036-08-01 00:00:00+00:00","AU","small"
"6fd412e5","Business services","2036-05-14 00:00:00+00:00","US","small"
"bb391696","Merchandise","2039-06-26 00:00:00+00:00","US","small"
"2b5a1c14","Travel & lodging","2036-08-23 00:00:00+00:00","US","small"
"d6655910","Religion, politics & other memberships","2036-05-20 00:00:00+00:00","US","small"
"97a773e7","Automotive parts and repair/service shops","2036-06-28 00:00:00+00:00","AU","small"
"2a2baccf","Leisure","2036-09-08 00:00:00+00:00","GB","small"
"1485823e","Charity","2036-08-15 00:00:00+00:00","US","medium"
"10ecfa60","Business services","2036-06-22 00:00:00+00:00","US","large"
"514a1428","Leisure","2036-05-27 00:00:00+00:00","US","small"
"c63672af","Charity","2036-06-07 00:00:00+00:00","US","small"
"b9c2f613","Ticketing & events","2036-06-29 00:00:00+00:00","NL","small"
"24c52e44","Business services","2036-12-06 00:00:00+00:00","US","small"
"6.84E+86","Furnishing","2036-07-27 00:00:00+00:00","US","small"
"05dd0a9e","Education","2036-06-01 00:00:00+00:00","US","small"
"518f8c39","Merchandise","2036-07-19 00:00:00+00:00","GB","small"
"06307d0e","Others","2036-07-18 00:00:00+00:00","US","medium"
"4237dcf6","Business services","2036-06-18 00:00:00+00:00","US","small"
"b6c9b596","Digital goods","2036-06-06 00:00:00+00:00","AU","small"
"8a7e2c6c","Software","2036-06-08 00:00:00+00:00","AU","small"
"0a97fe33","Furnishing","2036-08-03 00:00:00+00:00","US","medium"
"5e670674","Art & photography","2036-08-29 00:00:00+00:00","AU","small"
"cc7a90d6","Electronics","2037-12-18 00:00:00+00:00","DE","small"
"ec7ddb64","Ticketing & events","2037-01-01 00:00:00+00:00","US","small"
"0ea51807","Grocery & food stores","2038-11-16 00:00:00+00:00","US","small"
"8f8bbe0a","Personal services","2036-08-05 00:00:00+00:00","GB","small"
"0cc7ad06","Merchandise","2038-05-10 00:00:00+00:00","GB","small"
"3a977a8e","Automotive parts and repair/service shops","2036-06-27 00:00:00+00:00","US","small"
"67dac1d8","Leisure","2036-07-18 00:00:00+00:00","US","small"
"27782163","Software","2036-06-19 00:00:00+00:00","US","small"
"e56765e1","Business services","2036-06-23 00:00:00+00:00","US","small"
"11a9f56c","Education","2036-08-01 00:00:00+00:00","US","small"
"c3bf33c1","Merchandise","2036-07-04 00:00:00+00:00","DE","small"
"f2f2ed58","Healthcare","2040-06-19 00:00:00+00:00","SG","small"
"a0b89d03","Charity","2037-01-31 00:00:00+00:00","AU","medium"
"0949fe46","Grocery & food stores","2036-07-04 00:00:00+00:00","GB","small"
"f1ad874b","Education","2036-07-05 00:00:00+00:00","US","small"
"ed649bb4","Software","2036-12-20 00:00:00+00:00","BE","small"
"e7e13db5","Personal services","2036-07-07 00:00:00+00:00","US","small"
"490e9790","Digital goods","2036-07-14 00:00:00+00:00","CA","small"
"77d565f6","Software","2037-10-16 00:00:00+00:00","SE","small"
"fed8e7b2","Education","2036-10-10 00:00:00+00:00","US","small"
"2014ccd6","Charity","2037-02-15 00:00:00+00:00","US","small"
"e89f4e12","Digital goods","2038-04-23 00:00:00+00:00","GB","small"
"4beb104e","Ticketing & events","2037-06-17 00:00:00+00:00","US","small"
"9606d7c0","Cosmetics","2040-03-04 00:00:00+00:00","AU","small"
"3483f39d","Software","2036-09-29 00:00:00+00:00","GB","small"
"db70da2e","Software","2036-10-03 00:00:00+00:00","US","medium"
"fe9fd79d","Education","2036-07-16 00:00:00+00:00","AU","small"
"e4f98ff2","Software","2036-11-10 00:00:00+00:00","GB","small"
"fb36f396","Art & photography","2036-07-28 00:00:00+00:00","IT","small"
"57e1a5b8","Personal services","2037-01-15 00:00:00+00:00","US","medium"
"6931dac7","Personal services","2037-01-05 00:00:00+00:00","US","small"
"48f4aaf2","Healthcare","2037-01-19 00:00:00+00:00","US","small"
"3386a382","Business services","2036-07-29 00:00:00+00:00","US","small"
"8eae2c53","Software","2036-10-22 00:00:00+00:00","US","medium"
"1ed9a52d","Others","2037-01-03 00:00:00+00:00","US","medium"
"8e82c7ed","Business services","2038-02-01 00:00:00+00:00","AU","small"
"8f6af9a1","Merchandise","2036-09-13 00:00:00+00:00","CA","small"
"c516b141","Food & drink","2038-05-23 00:00:00+00:00","AU","small"
"5b99be8f","Personal services","2036-09-06 00:00:00+00:00","US","small"
"85701223","Grocery & food stores","2036-08-22 00:00:00+00:00","AU","small"
"ee4166fe","Charity","2036-08-18 00:00:00+00:00","US","small"
"b8942f1f","Software","2039-09-11 00:00:00+00:00","LT","small"
"a38c3c29","Charity","2037-01-10 00:00:00+00:00","US","small"
"5d960ba5","Food & drink","2037-11-30 00:00:00+00:00","GB","medium"
"6a3ae1b0","Education","2036-10-14 00:00:00+00:00","GB","small"
"d47d338b","Religion, politics & other memberships","2036-08-29 00:00:00+00:00","US","small"
"8b15bc0d","Charity","2036-09-16 00:00:00+00:00","US","small"
"72c4acc9","Charity","2036-08-24 00:00:00+00:00","US","small"
"493a131c","Personal services","2036-08-27 00:00:00+00:00","FR","small"
"cb63b64f","Business services","2036-12-21 00:00:00+00:00","SE","large"
"ef8d3586","Furnishing","2036-10-27 00:00:00+00:00","AU","small"
"6a7c45b5","Software","2036-09-20 00:00:00+00:00","GB","medium"
"df1bae55","Religion, politics & other memberships","2036-09-06 00:00:00+00:00","AU","small"
"149a9454","Software","2036-11-08 00:00:00+00:00","US","small"
"7dd390d6","Digital goods","2037-07-18 00:00:00+00:00","US","small"
"7d1df25b","Digital goods","2036-11-05 00:00:00+00:00","CA","small"
"8f33cdda","Software","2039-10-30 00:00:00+00:00","AU","small"
"e1c54b6e","Furnishing","2036-09-14 00:00:00+00:00","GB","small"
"671d29f2","Religion, politics & other memberships","2036-09-22 00:00:00+00:00","AU","small"
"dc5fecef","Digital goods","2037-04-12 00:00:00+00:00","CA","small"
"22fb5b37","Healthcare","2036-11-03 00:00:00+00:00","US","small"
"163acffb","Personal services","2036-09-23 00:00:00+00:00","US","small"
"51831409","Software","2038-11-22 00:00:00+00:00","GB","small"
"77fff849","Software","2036-12-06 00:00:00+00:00","US","small"
"da6ab254","Automotive parts and repair/service shops","2036-10-07 00:00:00+00:00","US","small"
"8522b895","Religion, politics & other memberships","2036-10-03 00:00:00+00:00","US","small"
"8a6dd051","Business services","2036-12-30 00:00:00+00:00","US","small"
"0e1afefe","Software","2036-09-26 00:00:00+00:00","US","small"
"ff7b20fe","Cosmetics","2036-10-12 00:00:00+00:00","FR","small"
"de40f6cf","Software","2039-02-14 00:00:00+00:00","AU","small"
"92baf305","Medical services, drugs, testing labs & equipment medium","2036-10-21 00:00:00+00:00","US","medium"
"c8c4b47a","Ticketing & events","2036-11-01 00:00:00+00:00","DK","small"
"10b0a7c3","Software","2036-10-01 00:00:00+00:00","AU","small"
"a8b8b00a","Software","2036-11-24 00:00:00+00:00","GB","small"
"bdbba560","Others","2037-06-08 00:00:00+00:00","GB","small"
"a44d7e24","Others","2036-10-23 00:00:00+00:00","GB","small"
"8d3765af","Digital goods","2036-10-25 00:00:00+00:00","US","small"
"5d99e4b9","Business services","2036-10-25 00:00:00+00:00","US","small"
"0823bf8f","Leisure","2036-11-19 00:00:00+00:00","GB","small"
"4e0184e8","Religion, politics & other memberships","2036-11-30 00:00:00+00:00","US","small"
"e9943172","Transportation & car rental","2036-10-13 00:00:00+00:00","US","small"
"1.78E+10","Others","2036-11-29 00:00:00+00:00","CA","small"
"8f87826b","Religion, politics & other memberships","2036-11-21 00:00:00+00:00","US","small"
"03c52280","Business services","2037-01-18 00:00:00+00:00","US","small"
"a2fe7f56","Business services","2038-04-24 00:00:00+00:00","FR","small"
"a49e9665","Grocery & food stores","2036-10-19 00:00:00+00:00","CA","small"
"46d2a2ad","Furnishing","2037-05-09 00:00:00+00:00","BE","large"
"88972a7f","Business services","2037-05-05 00:00:00+00:00","US","small"
"1efca6d1","Personal services","2036-12-18 00:00:00+00:00","CA","small"
"5afb6c2d","Digital goods","2036-10-29 00:00:00+00:00","GB","small"
"04e2fa59","Digital goods","2036-10-23 00:00:00+00:00","DE","small"
"b6fa6ad1","Education","2037-01-28 00:00:00+00:00","GB","small"
"22fc7940","Cosmetics","2036-11-27 00:00:00+00:00","AU","small"
"a70c264c","Software","2037-03-07 00:00:00+00:00","FR","small"
"4ef0c12c","Others","2040-12-22 00:00:00+00:00","ES","small"
"aa97aed9","Software","2036-11-03 00:00:00+00:00","US","small"
"fa991447","Digital goods","2037-08-03 00:00:00+00:00","CH","small"
"3c101bba","Digital goods","2037-01-04 00:00:00+00:00","FR","small"
"87481b6d","Travel & lodging","2036-11-30 00:00:00+00:00","AU","small"
"313c20f0","Merchandise","2036-11-05 00:00:00+00:00","GB","small"
"8fd45cf9","Religion, politics & other memberships","2036-11-03 00:00:00+00:00","US","medium"
"515ddb68","Personal services","2036-11-24 00:00:00+00:00","US","small"
"db72b1c6","Software","2037-11-22 00:00:00+00:00","GB","medium"
"5228b893","Charity","2037-01-01 00:00:00+00:00","US","medium"
"b8a3c857","Specialty retail","2037-01-31 00:00:00+00:00","DK","small"
"7138f8e4","Business services","2036-11-07 00:00:00+00:00","US","small"
"e21504a7","Digital goods","2036-11-16 00:00:00+00:00","GB","small"
"463f5a46","Ticketing & events","2036-11-19 00:00:00+00:00","BE","small"
"6cde493f","Personal services","2039-03-01 00:00:00+00:00","US","small"
"f7dd6e98","Education","2036-11-25 00:00:00+00:00","SE","small"
"5112d1f8","Software","2037-07-19 00:00:00+00:00","JP","small"
"70c4784d","Charity","2039-02-19 00:00:00+00:00","US","small"
"e405a113","Others","2036-12-01 00:00:00+00:00","US","small"
"393f7cac","Software","2036-11-23 00:00:00+00:00","FR","small"
"f4911f69","Software","2037-06-22 00:00:00+00:00","US","small"
"39168017","Food & drink","2037-08-01 00:00:00+00:00","DE","small"
"689f694a","Digital goods","2036-11-24 00:00:00+00:00","AU","small"
"69eec026","Digital goods","2036-11-28 00:00:00+00:00","US","small"
"379565d0","Charity","2038-12-12 00:00:00+00:00","GB","small"
"83a7a64e","Specialty retail","2037-08-04 00:00:00+00:00","GB","small"
"9a2a373b","Personal services","2037-06-17 00:00:00+00:00","NO","small"
"c59f3816","Digital goods","2037-05-04 00:00:00+00:00","NZ","small"
"03be937d","Merchandise","2037-04-10 00:00:00+00:00","AU","small"
"4a966e06","Grocery & food stores","2036-12-04 00:00:00+00:00","DE","small"
"bd9ef24e","Food & drink","2036-12-02 00:00:00+00:00","AU","small"
"59940bbf","Software","2037-04-25 00:00:00+00:00","FR","small"
"e3271a86","Education","2037-07-06 00:00:00+00:00","US","small"
"13388655","Healthcare","2037-05-10 00:00:00+00:00","US","small"
"2489bf8d","Merchandise","2038-02-16 00:00:00+00:00","US","small"
"187c2564","Software","2036-12-15 00:00:00+00:00","JP","small"
"46a59093","Personal services","2036-12-14 00:00:00+00:00","US","small"
"ca416d0f","Religion, politics & other memberships","2037-02-04 00:00:00+00:00","AU","small"
"0f566715","Charity","2037-08-18 00:00:00+00:00","US","small"
"a5c95576","Software","2037-09-20 00:00:00+00:00","US","small"
"11e5b699","Education","2037-03-02 00:00:00+00:00","GB","small"
"f5b875fd","Healthcare","2037-06-02 00:00:00+00:00","US","small"
"86cad9c1","Digital goods","2039-10-13 00:00:00+00:00","ES","small"
"21173d8d","Software","2037-03-05 00:00:00+00:00","AU","small"
"1b45aa8f","Grocery & food stores","2036-12-21 00:00:00+00:00","GB","small"
"c10b3420","Religion, politics & other memberships","2036-12-20 00:00:00+00:00","US","small"
"f457abbb","Software","2038-03-13 00:00:00+00:00","NL","small"
"f75ef258","Software","2037-03-17 00:00:00+00:00","NO","small"
"ae44b146","Business services","2038-07-13 00:00:00+00:00","US","small"
"444f3587","Business services","2037-08-30 00:00:00+00:00","US","small"
"df4ae277","Grocery & food stores","2037-07-03 00:00:00+00:00","US","small"
"ddc36ce0","Personal services","2038-07-13 00:00:00+00:00","US","small"
"b313b344","Digital goods","2038-06-25 00:00:00+00:00","GB","small"
"a3f879a7","Medical services, drugs, testing labs & equipment medium","2038-01-08 00:00:00+00:00","GB","medium"
"d6c6529b","Clothing & accessory","2037-01-15 00:00:00+00:00","US","small"
"a947162f","Software","2040-05-01 00:00:00+00:00","CA","small"
"8c982c03","Education","2037-01-19 00:00:00+00:00","US","small"
"0372834a","Digital goods","2037-02-05 00:00:00+00:00","US","medium"
"4f178d54","Healthcare","2037-12-27 00:00:00+00:00","AU","small"
"55abed27","Personal services","2037-01-06 00:00:00+00:00","US","small"
"8c487bfc","Travel & lodging","2037-01-06 00:00:00+00:00","GB","small"
"451b1bea","Software","2037-03-01 00:00:00+00:00","NZ","small"
"45e69f07","Business services","2037-07-21 00:00:00+00:00","US","small"
"e41421c5","Cosmetics","2037-01-31 00:00:00+00:00","CA","small"
"169dfdbf","Personal services","2037-01-10 00:00:00+00:00","US","small"
"a90cea9c","Digital goods","2037-02-17 00:00:00+00:00","US","small"
"8252b651","Personal services","2037-01-11 00:00:00+00:00","GB","small"
"5ffd89dc","Software","2037-03-31 00:00:00+00:00","JP","small"
"aaa9f3a2","Others","2037-03-03 00:00:00+00:00","GB","small"
"d4ce9ffe","Software","2037-02-20 00:00:00+00:00","CA","small"
"a46f1832","Digital goods","2037-01-15 00:00:00+00:00","DK","small"
"3b0bf780","Software","2037-01-23 00:00:00+00:00","US","medium"
"56a51513","Software","2037-02-01 00:00:00+00:00","CH","small"
"a3bccd45","Merchandise","2037-01-16 00:00:00+00:00","GB","small"
"c61cf7a2","Grocery & food stores","2037-02-06 00:00:00+00:00","CA","small"
"22c2ec96","Digital goods","2037-01-20 00:00:00+00:00","US","small"
"7ab89835","Others","2037-02-27 00:00:00+00:00","GB","small"
"84a5e14b","Leisure","2037-02-10 00:00:00+00:00","US","small"
"b4e780cc","Specialty retail","2037-01-26 00:00:00+00:00","DE","small"
"c2d19473","Business services","2037-05-02 00:00:00+00:00","CH","small"
"e9b39983","Education","2037-03-30 00:00:00+00:00","AU","small"
"3092d518","Software","2037-02-14 00:00:00+00:00","CA","small"
"3e90b960","Others","2038-07-16 00:00:00+00:00","GB","small"
"a3a9b91e","Religion, politics & other memberships","2037-01-30 00:00:00+00:00","US","small"
"121fd03f","Automotive parts and repair/service shops","2037-03-29 00:00:00+00:00","CA","small"
"05d97088","Business services","2037-03-11 00:00:00+00:00","US","small"
"be2ee87c","Cosmetics","2037-01-24 00:00:00+00:00","CH","small"
"e884c0fc","Personal services","2037-02-01 00:00:00+00:00","AU","small"
"aa777ab8","Digital goods","2037-02-09 00:00:00+00:00","US","small"
